Timestamp,Phone_Number,Zakat,Zakat_Rating,Fitrana,Fitrana_Rating,Sadqa,Sadqa_Rating,Fidya,Fidya_Rating,Flood_Relief,Flood_Relief_Rating,Ramazan_Package,Ramazan_Package_Rating,Kaffara,Kaffara_Rating,Earthquake,Earthquake_Rating,Khairat,Khairat_Rating,Orphan_Care,Orphan_Care_Rating,Khummas,Khummas_Rating,Education,Education_Rating,Marriage,Marriage_Rating,Old_Age_Home,Old_Age_Home_Rating,Aqiqah,Aqiqah_Rating,Engagement
2024-01-23 12:11:00,+61 107 2662994,781,7.81,414,4.14,41,0.41,535,5.35,142,1.42,557,5.57,637,6.37,60,0.6,40,0.4,351,3.51,939,9.39,255,2.55,137,1.37,677,6.77,428,4.28,0
2024-01-23 12:52:00,+91 402 7977942,56,0.56,714,7.14,294,2.94,971,9.71,874,8.74,7,0.07,525,5.25,601,6.01,787,7.87,165,1.65,830,8.3,983,9.83,825,8.25,81,0.81,77,0.77,0
2024-01-23 11:25:00,+61 843 3051421,677,6.77,114,1.14,726,7.26,577,5.77,42,0.42,426,4.26,915,9.15,796,7.96,316,3.16,725,7.25,353,3.53,106,1.06,894,8.94,964,9.64,429,4.29,1
2024-01-23 11:49:00,+61 930 6259344,284,2.84,26,0.26,232,2.32,865,8.65,222,2.22,922,9.22,299,2.99,222,2.22,296,2.96,109,1.09,616,6.16,932,9.32,602,6.02,477,4.77,19,0.19,0
2024-01-23 13:28:00,+91 918 7733110,881,8.81,902,9.02,376,3.76,398,3.98,696,6.96,379,3.79,439,4.39,245,2.45,696,6.96,494,4.94,663,6.63,275,2.75,808,8.08,98,0.98,284,2.84,0
2024-01-23 13:05:00,+91 661 6814857,946,9.46,925,9.25,266,2.66,447,4.47,332,3.32,280,2.8,213,2.13,662,6.62,923,9.23,265,2.65,355,3.55,0,0.0,253,2.53,440,4.4,662,6.62,0
2024-01-23 12:13:00,+92 900 2969855,213,2.13,255,2.55,622,6.22,918,9.18,976,9.76,111,1.11,865,8.65,330,3.3,561,5.61,452,4.52,169,1.69,942,9.42,242,2.42,267,2.67,811,8.11,1
2024-01-23 12:37:00,+81 947 1517144,749,7.49,943,9.43,35,0.35,265,2.65,982,9.82,217,2.17,197,1.97,694,6.94,362,3.62,826,8.26,573,5.73,126,1.26,587,5.87,7,0.07,407,4.07,0
2024-01-23 11:44:00,+91 645 7613485,392,3.92,353,3.53,615,6.15,966,9.66,611,6.11,185,1.85,930,9.3,456,4.56,337,3.37,563,5.63,60,0.6,676,6.76,78,0.78,357,3.57,434,4.34,0
2024-01-23 12:14:00,+61 363 2759364,119,1.19,677,6.77,320,3.2,164,1.64,187,1.87,411,4.11,142,1.42,250,2.5,633,6.33,484,4.84,587,5.87,503,5.03,947,9.47,806,8.06,369,3.69,0
2024-01-23 12:19:00,+91 638 6252244,786,7.86,546,5.46,943,9.43,216,2.16,633,6.33,175,1.75,368,3.68,117,1.17,531,5.31,878,8.78,383,3.83,323,3.23,28,0.28,299,2.99,961,9.61,1
2024-01-23 11:52:00,+92 940 4650060,248,2.48,955,9.55,538,5.38,247,2.47,93,0.93,936,9.36,284,2.84,364,3.64,53,0.53,356,3.56,236,2.36,950,9.5,470,4.7,426,4.26,65,0.65,0
2024-01-23 12:40:00,+92 667 7208406,223,2.23,590,5.9,353,3.53,757,7.57,315,3.15,595,5.95,812,8.12,46,0.46,305,3.05,341,3.41,550,5.5,663,6.63,986,9.86,905,9.05,460,4.6,0
2024-01-23 12:21:00,+61 966 1714833,133,1.33,545,5.45,441,4.41,371,3.71,186,1.86,952,9.52,904,9.04,566,5.66,739,7.39,913,9.13,641,6.41,593,5.93,893,8.93,194,1.94,234,2.34,1
2024-01-23 11:01:00,+44 770 9820059,705,7.05,225,2.25,517,5.17,255,2.55,275,2.75,241,2.41,965,9.65,38,0.38,881,8.81,472,4.72,151,1.51,972,9.72,29,0.29,345,3.45,731,7.31,0
2024-01-23 11:42:00,+81 338 1421811,972,9.72,272,2.72,932,9.32,408,4.08,175,1.75,575,5.75,774,7.74,345,3.45,258,2.58,489,4.89,13,0.13,512,5.12,126,1.26,854,8.54,468,4.68,1
2024-01-23 13:50:00,+91 795 9512951,760,7.6,945,9.45,34,0.34,713,7.13,370,3.7,988,9.88,96,0.96,335,3.35,331,3.31,78,0.78,894,8.94,304,3.04,600,6.0,783,7.83,561,5.61,1
2024-01-23 11:04:00,+91 575 9943643,150,1.5,357,3.57,26,0.26,882,8.82,64,0.64,421,4.21,618,6.18,934,9.34,778,7.78,889,8.89,280,2.8,122,1.22,955,9.55,524,5.24,123,1.23,0
2024-01-23 13:48:00,+81 126 6334929,664,6.64,529,5.29,267,2.67,208,2.08,773,7.73,104,1.04,666,6.66,669,6.69,197,1.97,34,0.34,467,4.67,577,5.77,217,2.17,848,8.48,630,6.3,0
2024-01-23 12:36:00,+44 253 2940024,101,1.01,702,7.02,122,1.22,927,9.27,836,8.36,471,4.71,827,8.27,394,3.94,717,7.17,93,0.93,158,1.58,19,0.19,951,9.51,151,1.51,639,6.39,0
2024-01-23 13:47:00,+61 646 1380461,771,7.71,644,6.44,593,5.93,762,7.62,757,7.57,845,8.45,587,5.87,216,2.16,249,2.49,347,3.47,192,1.92,685,6.85,999,9.99,596,5.96,561,5.61,1
2024-01-23 13:37:00,+81 545 7098645,127,1.27,592,5.92,674,6.74,121,1.21,983,9.83,92,0.92,654,6.54,404,4.04,819,8.19,525,5.25,999,9.99,59,0.59,870,8.7,62,0.62,633,6.33,0
2024-01-23 12:12:00,+92 658 8003239,646,6.46,768,7.68,284,2.84,152,1.52,834,8.34,860,8.6,915,9.15,114,1.14,762,7.62,301,3.01,516,5.16,183,1.83,519,5.19,320,3.2,601,6.01,1
2024-01-23 13:53:00,+44 983 2911135,834,8.34,606,6.06,974,9.74,812,8.12,306,3.06,942,9.42,373,3.73,777,7.77,917,9.17,469,4.69,220,2.2,103,1.03,948,9.48,841,8.41,406,4.06,1
2024-01-23 12:05:00,+44 209 9725661,125,1.25,547,5.47,559,5.59,873,8.73,545,5.45,626,6.26,669,6.69,444,4.44,954,9.54,756,7.56,849,8.49,365,3.65,352,3.52,466,4.66,379,3.79,1
2024-01-23 11:03:00,+92 822 6102242,376,3.76,948,9.48,371,3.71,228,2.28,802,8.02,318,3.18,236,2.36,7,0.07,920,9.2,47,0.47,146,1.46,196,1.96,312,3.12,624,6.24,707,7.07,0
2024-01-23 13:03:00,+61 201 5568028,141,1.41,313,3.13,211,2.11,527,5.27,272,2.72,655,6.55,194,1.94,939,9.39,558,5.58,208,2.08,405,4.05,967,9.67,964,9.64,665,6.65,54,0.54,0
2024-01-23 12:13:00,+61 347 3627853,494,4.94,470,4.7,311,3.11,991,9.91,419,4.19,873,8.73,574,5.74,491,4.91,174,1.74,115,1.15,768,7.68,610,6.1,790,7.9,210,2.1,644,6.44,1
2024-01-23 12:50:00,+61 971 3578526,729,7.29,400,4.0,222,2.22,454,4.54,251,2.51,939,9.39,84,0.84,928,9.28,942,9.42,205,2.05,940,9.4,302,3.02,802,8.02,504,5.04,823,8.23,1
2024-01-23 12:35:00,+91 185 4443674,211,2.11,903,9.03,363,3.63,184,1.84,658,6.58,716,7.16,968,9.68,156,1.56,351,3.51,982,9.82,495,4.95,447,4.47,160,1.6,706,7.06,975,9.75,1
2024-01-23 13:32:00,+1 614 1402071,182,1.82,971,9.71,966,9.66,264,2.64,569,5.69,864,8.64,607,6.07,432,4.32,224,2.24,727,7.27,159,1.59,147,1.47,548,5.48,838,8.38,54,0.54,1
2024-01-23 11:54:00,+92 234 3672070,611,6.11,566,5.66,468,4.68,712,7.12,792,7.92,432,4.32,668,6.68,20,0.2,144,1.44,949,9.49,702,7.02,46,0.46,638,6.38,665,6.65,372,3.72,1
2024-01-23 12:55:00,+1 983 1041489,150,1.5,201,2.01,532,5.32,690,6.9,238,2.38,471,4.71,650,6.5,153,1.53,85,0.85,204,2.04,708,7.08,717,7.17,724,7.24,797,7.97,97,0.97,0
2024-01-23 11:05:00,+1 585 6717833,440,4.4,87,0.87,344,3.44,232,2.32,148,1.48,811,8.11,455,4.55,245,2.45,587,5.87,461,4.61,765,7.65,507,5.07,199,1.99,789,7.89,182,1.82,0
2024-01-23 12:29:00,+92 397 9440678,199,1.99,311,3.11,549,5.49,803,8.03,405,4.05,696,6.96,798,7.98,383,3.83,297,2.97,119,1.19,857,8.57,501,5.01,588,5.88,990,9.9,712,7.12,1
2024-01-23 12:01:00,+81 624 9421713,958,9.58,85,0.85,322,3.22,809,8.09,211,2.11,192,1.92,274,2.74,182,1.82,561,5.61,439,4.39,138,1.38,914,9.14,140,1.4,85,0.85,358,3.58,0
2024-01-23 13:52:00,+91 115 9700372,962,9.62,858,8.58,719,7.19,853,8.53,921,9.21,816,8.16,651,6.51,194,1.94,636,6.36,495,4.95,278,2.78,605,6.05,326,3.26,43,0.43,377,3.77,1
2024-01-23 12:06:00,+61 663 2727429,217,2.17,683,6.83,894,8.94,517,5.17,453,4.53,526,5.26,674,6.74,599,5.99,81,0.81,573,5.73,685,6.85,814,8.14,457,4.57,673,6.73,93,0.93,1
2024-01-23 11:09:00,+1 432 9546229,455,4.55,33,0.33,742,7.42,955,9.55,706,7.06,752,7.52,720,7.2,28,0.28,912,9.12,944,9.44,479,4.79,136,1.36,680,6.8,283,2.83,53,0.53,1
2024-01-23 11:36:00,+61 651 5748117,143,1.43,66,0.66,187,1.87,114,1.14,489,4.89,589,5.89,922,9.22,989,9.89,32,0.32,291,2.91,715,7.15,605,6.05,103,1.03,179,1.79,654,6.54,0
2024-01-23 11:11:00,+61 155 5117758,492,4.92,109,1.09,415,4.15,19,0.19,23,0.23,744,7.44,77,0.77,838,8.38,48,0.48,423,4.23,196,1.96,307,3.07,190,1.9,565,5.65,49,0.49,0
2024-01-23 12:32:00,+81 717 6245157,674,6.74,915,9.15,63,0.63,341,3.41,191,1.91,496,4.96,292,2.92,934,9.34,290,2.9,467,4.67,344,3.44,731,7.31,794,7.94,120,1.2,678,6.78,0
2024-01-23 12:00:00,+1 170 3716224,3,0.03,844,8.44,272,2.72,744,7.44,774,7.74,129,1.29,15,0.15,400,4.0,513,5.13,486,4.86,211,2.11,102,1.02,951,9.51,986,9.86,1,0.01,0
2024-01-23 11:33:00,+1 110 4145066,170,1.7,454,4.54,109,1.09,78,0.78,266,2.66,761,7.61,577,5.77,745,7.45,527,5.27,555,5.55,309,3.09,481,4.81,339,3.39,338,3.38,144,1.44,0
2024-01-23 11:50:00,+92 947 2823696,948,9.48,975,9.75,666,6.66,477,4.77,758,7.58,401,4.01,812,8.12,381,3.81,752,7.52,878,8.78,845,8.45,369,3.69,676,6.76,682,6.82,643,6.43,1
2024-01-23 11:00:00,+44 723 4065058,341,3.41,58,0.58,739,7.39,646,6.46,714,7.14,139,1.39,298,2.98,782,7.82,446,4.46,755,7.55,316,3.16,607,6.07,844,8.44,280,2.8,831,8.31,0
2024-01-23 11:26:00,+44 697 1072663,797,7.97,217,2.17,264,2.64,449,4.49,342,3.42,788,7.88,465,4.65,872,8.72,18,0.18,589,5.89,724,7.24,38,0.38,555,5.55,454,4.54,125,1.25,0
2024-01-23 13:08:00,+92 417 4481106,829,8.29,952,9.52,576,5.76,877,8.77,535,5.35,543,5.43,633,6.33,988,9.88,211,2.11,295,2.95,634,6.34,287,2.87,959,9.59,785,7.85,750,7.5,1
2024-01-23 13:08:00,+1 275 1436449,384,3.84,876,8.76,445,4.45,742,7.42,692,6.92,951,9.51,615,6.15,27,0.27,244,2.44,443,4.43,541,5.41,860,8.6,754,7.54,642,6.42,604,6.04,1
2024-01-23 13:17:00,+91 347 7187216,611,6.11,698,6.98,290,2.9,191,1.91,8,0.08,484,4.84,371,3.71,214,2.14,389,3.89,764,7.64,677,6.77,498,4.98,409,4.09,861,8.61,94,0.94,0
2024-01-23 11:10:00,+81 549 1042781,445,4.45,272,2.72,307,3.07,317,3.17,737,7.37,91,0.91,858,8.58,990,9.9,760,7.6,553,5.53,297,2.97,485,4.85,135,1.35,794,7.94,623,6.23,1
2024-01-23 12:16:00,+1 812 7731173,668,6.68,508,5.08,130,1.3,285,2.85,299,2.99,31,0.31,429,4.29,679,6.79,325,3.25,5,0.05,762,7.62,126,1.26,535,5.35,560,5.6,138,1.38,0
2024-01-23 13:08:00,+44 836 9649673,894,8.94,554,5.54,878,8.78,775,7.75,434,4.34,466,4.66,625,6.25,42,0.42,840,8.4,885,8.85,4,0.04,242,2.42,184,1.84,431,4.31,178,1.78,1
2024-01-23 10:53:00,+44 624 5094982,64,0.64,94,0.94,642,6.42,666,6.66,96,0.96,219,2.19,322,3.22,712,7.12,742,7.42,969,9.69,936,9.36,738,7.38,731,7.31,990,9.9,965,9.65,1
2024-01-23 12:23:00,+61 635 9068542,521,5.21,359,3.59,609,6.09,919,9.19,101,1.01,411,4.11,315,3.15,501,5.01,695,6.95,788,7.88,90,0.9,516,5.16,962,9.62,338,3.38,615,6.15,0
2024-01-23 12:40:00,+91 203 6027836,283,2.83,846,8.46,696,6.96,501,5.01,62,0.62,124,1.24,91,0.91,463,4.63,985,9.85,477,4.77,916,9.16,219,2.19,771,7.71,750,7.5,131,1.31,0
2024-01-23 13:21:00,+61 907 5441949,273,2.73,282,2.82,126,1.26,654,6.54,705,7.05,118,1.18,130,1.3,36,0.36,604,6.04,966,9.66,943,9.43,785,7.85,662,6.62,961,9.61,548,5.48,1
2024-01-23 12:08:00,+91 577 6862616,414,4.14,529,5.29,244,2.44,935,9.35,904,9.04,807,8.07,843,8.43,894,8.94,670,6.7,115,1.15,508,5.08,724,7.24,480,4.8,802,8.02,171,1.71,1
2024-01-23 12:07:00,+91 386 7466209,176,1.76,285,2.85,964,9.64,772,7.72,260,2.6,243,2.43,810,8.1,686,6.86,608,6.08,911,9.11,388,3.88,933,9.33,679,6.79,707,7.07,731,7.31,1
2024-01-23 12:55:00,+44 358 1603068,642,6.42,421,4.21,177,1.77,461,4.61,679,6.79,509,5.09,199,1.99,674,6.74,167,1.67,768,7.68,491,4.91,121,1.21,897,8.97,39,0.39,736,7.36,0
2024-01-23 10:56:00,+1 866 8503543,678,6.78,674,6.74,101,1.01,998,9.98,769,7.69,12,0.12,333,3.33,377,3.77,109,1.09,703,7.03,131,1.31,523,5.23,437,4.37,20,0.2,265,2.65,0
2024-01-23 12:02:00,+92 179 7453667,749,7.49,169,1.69,401,4.01,776,7.76,136,1.36,992,9.92,277,2.77,763,7.63,285,2.85,930,9.3,571,5.71,191,1.91,503,5.03,979,9.79,821,8.21,1
2024-01-23 12:07:00,+1 308 8461428,667,6.67,561,5.61,656,6.56,416,4.16,324,3.24,132,1.32,103,1.03,143,1.43,315,3.15,121,1.21,911,9.11,397,3.97,849,8.49,410,4.1,907,9.07,0
2024-01-23 13:06:00,+44 882 6987183,975,9.75,827,8.27,970,9.7,107,1.07,917,9.17,131,1.31,388,3.88,623,6.23,154,1.54,688,6.88,46,0.46,653,6.53,610,6.1,363,3.63,268,2.68,1
2024-01-23 12:36:00,+1 932 8710080,961,9.61,455,4.55,404,4.04,762,7.62,794,7.94,945,9.45,62,0.62,305,3.05,76,0.76,707,7.07,337,3.37,597,5.97,601,6.01,130,1.3,576,5.76,1
2024-01-23 11:15:00,+92 893 3691227,43,0.43,375,3.75,991,9.91,689,6.89,550,5.5,131,1.31,926,9.26,848,8.48,581,5.81,21,0.21,697,6.97,314,3.14,205,2.05,150,1.5,757,7.57,1
2024-01-23 12:15:00,+44 569 3257537,575,5.75,667,6.67,501,5.01,668,6.68,450,4.5,83,0.83,173,1.73,212,2.12,177,1.77,55,0.55,120,1.2,682,6.82,44,0.44,867,8.67,311,3.11,0
2024-01-23 11:07:00,+91 488 2540429,535,5.35,532,5.32,994,9.94,114,1.14,353,3.53,51,0.51,319,3.19,288,2.88,598,5.98,917,9.17,815,8.15,527,5.27,743,7.43,922,9.22,446,4.46,1
2024-01-23 12:00:00,+81 190 6840187,879,8.79,491,4.91,77,0.77,662,6.62,88,0.88,546,5.46,728,7.28,415,4.15,286,2.86,242,2.42,751,7.51,938,9.38,24,0.24,461,4.61,697,6.97,1
2024-01-23 13:48:00,+81 472 2882706,703,7.03,14,0.14,405,4.05,780,7.8,33,0.33,130,1.3,772,7.72,606,6.06,922,9.22,950,9.5,195,1.95,607,6.07,972,9.72,744,7.44,147,1.47,1
2024-01-23 12:51:00,+44 933 3978493,776,7.76,999,9.99,783,7.83,675,6.75,293,2.93,387,3.87,980,9.8,929,9.29,582,5.82,335,3.35,945,9.45,722,7.22,404,4.04,260,2.6,496,4.96,1
2024-01-23 13:12:00,+91 613 5745560,555,5.55,936,9.36,857,8.57,231,2.31,862,8.62,519,5.19,286,2.86,710,7.1,970,9.7,999,9.99,375,3.75,442,4.42,725,7.25,479,4.79,666,6.66,1
2024-01-23 12:48:00,+91 662 8811604,19,0.19,597,5.97,504,5.04,492,4.92,631,6.31,653,6.53,392,3.92,886,8.86,344,3.44,257,2.57,115,1.15,322,3.22,926,9.26,368,3.68,839,8.39,0
2024-01-23 13:46:00,+44 243 5420645,488,4.88,113,1.13,136,1.36,725,7.25,546,5.46,594,5.94,556,5.56,980,9.8,571,5.71,702,7.02,385,3.85,308,3.08,650,6.5,42,0.42,691,6.91,0
2024-01-23 12:10:00,+61 230 9414006,41,0.41,540,5.4,23,0.23,172,1.72,313,3.13,108,1.08,817,8.17,617,6.17,176,1.76,859,8.59,733,7.33,170,1.7,467,4.67,332,3.32,490,4.9,0
2024-01-23 11:54:00,+61 860 5176118,491,4.91,970,9.7,570,5.7,766,7.66,641,6.41,893,8.93,264,2.64,968,9.68,583,5.83,78,0.78,150,1.5,409,4.09,833,8.33,98,0.98,740,7.4,1
2024-01-23 12:35:00,+1 893 5447762,513,5.13,987,9.87,815,8.15,888,8.88,532,5.32,30,0.3,801,8.01,521,5.21,515,5.15,153,1.53,478,4.78,719,7.19,475,4.75,912,9.12,111,1.11,1
2024-01-23 11:46:00,+61 957 2858172,752,7.52,178,1.78,305,3.05,77,0.77,624,6.24,343,3.43,228,2.28,125,1.25,127,1.27,654,6.54,569,5.69,366,3.66,29,0.29,433,4.33,235,2.35,0
2024-01-23 11:37:00,+61 913 1183607,129,1.29,766,7.66,163,1.63,528,5.28,642,6.42,707,7.07,187,1.87,279,2.79,131,1.31,520,5.2,378,3.78,522,5.22,723,7.23,116,1.16,47,0.47,0
2024-01-23 13:22:00,+61 407 7490076,447,4.47,305,3.05,311,3.11,235,2.35,970,9.7,366,3.66,753,7.53,961,9.61,55,0.55,913,9.13,604,6.04,271,2.71,927,9.27,689,6.89,149,1.49,1
2024-01-23 10:53:00,+44 291 7496736,413,4.13,918,9.18,258,2.58,629,6.29,493,4.93,129,1.29,338,3.38,330,3.3,61,0.61,139,1.39,890,8.9,161,1.61,602,6.02,639,6.39,644,6.44,0
2024-01-23 13:02:00,+44 909 9245134,627,6.27,362,3.62,605,6.05,764,7.64,549,5.49,686,6.86,269,2.69,541,5.41,594,5.94,829,8.29,278,2.78,639,6.39,537,5.37,317,3.17,611,6.11,1
2024-01-23 11:21:00,+81 615 5865702,284,2.84,716,7.16,403,4.03,932,9.32,99,0.99,715,7.15,886,8.86,124,1.24,354,3.54,940,9.4,895,8.95,584,5.84,720,7.2,537,5.37,519,5.19,1
2024-01-23 12:02:00,+1 936 4151050,153,1.53,916,9.16,509,5.09,713,7.13,363,3.63,456,4.56,783,7.83,718,7.18,551,5.51,753,7.53,426,4.26,763,7.63,238,2.38,985,9.85,311,3.11,1
2024-01-23 13:23:00,+91 687 2848004,139,1.39,790,7.9,744,7.44,98,0.98,762,7.62,316,3.16,156,1.56,84,0.84,813,8.13,150,1.5,352,3.52,304,3.04,734,7.34,246,2.46,866,8.66,0
2024-01-23 13:32:00,+91 712 2920511,442,4.42,794,7.94,589,5.89,297,2.97,731,7.31,133,1.33,456,4.56,687,6.87,63,0.63,83,0.83,621,6.21,739,7.39,255,2.55,53,0.53,302,3.02,0
2024-01-23 11:49:00,+91 251 1623707,725,7.25,33,0.33,463,4.63,475,4.75,279,2.79,504,5.04,668,6.68,261,2.61,567,5.67,881,8.81,283,2.83,93,0.93,931,9.31,64,0.64,774,7.74,0
2024-01-23 11:17:00,+91 392 8054676,307,3.07,430,4.3,451,4.51,833,8.33,14,0.14,991,9.91,455,4.55,172,1.72,461,4.61,851,8.51,686,6.86,504,5.04,34,0.34,363,3.63,253,2.53,0
2024-01-23 10:57:00,+61 118 5283214,644,6.44,621,6.21,765,7.65,125,1.25,707,7.07,456,4.56,123,1.23,397,3.97,570,5.7,1000,10.0,142,1.42,638,6.38,913,9.13,269,2.69,467,4.67,0
2024-01-23 11:33:00,+91 818 3320663,823,8.23,734,7.34,996,9.96,667,6.67,610,6.1,698,6.98,714,7.14,301,3.01,295,2.95,867,8.67,463,4.63,724,7.24,747,7.47,66,0.66,934,9.34,1
2024-01-23 12:20:00,+91 333 5470091,244,2.44,54,0.54,510,5.1,532,5.32,289,2.89,642,6.42,905,9.05,972,9.72,219,2.19,819,8.19,870,8.7,236,2.36,952,9.52,17,0.17,928,9.28,1
2024-01-23 11:11:00,+81 825 9599919,63,0.63,124,1.24,199,1.99,780,7.8,660,6.6,173,1.73,457,4.57,569,5.69,829,8.29,421,4.21,247,2.47,682,6.82,827,8.27,833,8.33,772,7.72,0
2024-01-23 11:14:00,+1 817 3787585,676,6.76,261,2.61,6,0.06,811,8.11,326,3.26,28,0.28,856,8.56,153,1.53,99,0.99,262,2.62,723,7.23,412,4.12,637,6.37,591,5.91,82,0.82,0
2024-01-23 11:48:00,+91 718 9300908,315,3.15,747,7.47,204,2.04,358,3.58,366,3.66,527,5.27,363,3.63,680,6.8,549,5.49,190,1.9,623,6.23,410,4.1,684,6.84,166,1.66,599,5.99,0
2024-01-23 12:22:00,+44 796 2837789,370,3.7,525,5.25,217,2.17,288,2.88,441,4.41,320,3.2,656,6.56,743,7.43,970,9.7,509,5.09,22,0.22,833,8.33,737,7.37,433,4.33,979,9.79,1
2024-01-23 11:06:00,+81 901 3152662,816,8.16,663,6.63,683,6.83,357,3.57,386,3.86,126,1.26,822,8.22,966,9.66,484,4.84,904,9.04,726,7.26,139,1.39,100,1.0,68,0.68,413,4.13,1
2024-01-23 13:00:00,+81 360 6958300,799,7.99,822,8.22,243,2.43,993,9.93,147,1.47,473,4.73,646,6.46,969,9.69,148,1.48,496,4.96,53,0.53,390,3.9,587,5.87,960,9.6,772,7.72,1
2024-01-23 13:35:00,+81 474 5195803,497,4.97,496,4.96,312,3.12,444,4.44,172,1.72,370,3.7,426,4.26,402,4.02,637,6.37,674,6.74,270,2.7,855,8.55,22,0.22,3,0.03,877,8.77,0
2024-01-23 13:31:00,+81 630 5324911,252,2.52,910,9.1,856,8.56,460,4.6,134,1.34,287,2.87,751,7.51,763,7.63,891,8.91,275,2.75,285,2.85,512,5.12,292,2.92,431,4.31,85,0.85,0
2024-01-23 11:46:00,+44 220 5739349,769,7.69,252,2.52,535,5.35,44,0.44,700,7.0,344,3.44,328,3.28,785,7.85,219,2.19,304,3.04,335,3.35,721,7.21,933,9.33,804,8.04,879,8.79,1
2024-01-23 11:31:00,+92 443 8592493,803,8.03,131,1.31,28,0.28,368,3.68,288,2.88,201,2.01,620,6.2,821,8.21,4,0.04,774,7.74,706,7.06,958,9.58,563,5.63,732,7.32,789,7.89,1
2024-01-23 13:19:00,+44 293 2216605,293,2.93,258,2.58,963,9.63,208,2.08,434,4.34,305,3.05,673,6.73,934,9.34,52,0.52,832,8.32,221,2.21,843,8.43,21,0.21,309,3.09,194,1.94,0
2024-01-23 13:09:00,+1 190 3384166,523,5.23,646,6.46,515,5.15,106,1.06,767,7.67,282,2.82,358,3.58,404,4.04,380,3.8,344,3.44,791,7.91,523,5.23,272,2.72,237,2.37,871,8.71,0
2024-01-23 13:10:00,+1 399 9909425,972,9.72,379,3.79,422,4.22,303,3.03,465,4.65,762,7.62,267,2.67,173,1.73,516,5.16,31,0.31,986,9.86,548,5.48,372,3.72,735,7.35,88,0.88,0
2024-01-23 12:26:00,+91 335 3971467,132,1.32,498,4.98,503,5.03,234,2.34,451,4.51,323,3.23,194,1.94,506,5.06,806,8.06,986,9.86,457,4.57,97,0.97,849,8.49,938,9.38,208,2.08,0
2024-01-23 11:32:00,+81 834 6093889,444,4.44,884,8.84,930,9.3,780,7.8,3,0.03,334,3.34,13,0.13,408,4.08,584,5.84,972,9.72,529,5.29,608,6.08,279,2.79,769,7.69,331,3.31,1
2024-01-23 12:05:00,+92 952 1888111,916,9.16,410,4.1,157,1.57,74,0.74,768,7.68,468,4.68,869,8.69,526,5.26,859,8.59,573,5.73,383,3.83,147,1.47,384,3.84,935,9.35,191,1.91,1
2024-01-23 12:29:00,+1 115 5272567,58,0.58,343,3.43,275,2.75,25,0.25,293,2.93,629,6.29,878,8.78,10,0.1,672,6.72,668,6.68,912,9.12,124,1.24,882,8.82,190,1.9,265,2.65,0
2024-01-23 12:38:00,+61 341 1597309,265,2.65,196,1.96,505,5.05,16,0.16,813,8.13,649,6.49,251,2.51,466,4.66,717,7.17,780,7.8,672,6.72,255,2.55,611,6.11,653,6.53,902,9.02,1
2024-01-23 13:34:00,+92 243 1106543,784,7.84,244,2.44,902,9.02,36,0.36,991,9.91,806,8.06,514,5.14,6,0.06,617,6.17,379,3.79,413,4.13,182,1.82,900,9.0,101,1.01,363,3.63,0
2024-01-23 12:08:00,+1 669 3936780,586,5.86,847,8.47,172,1.72,793,7.93,960,9.6,853,8.53,683,6.83,735,7.35,980,9.8,178,1.78,752,7.52,573,5.73,330,3.3,50,0.5,313,3.13,1
2024-01-23 12:41:00,+44 746 6320793,550,5.5,556,5.56,304,3.04,542,5.42,655,6.55,779,7.79,917,9.17,896,8.96,915,9.15,302,3.02,565,5.65,868,8.68,501,5.01,123,1.23,601,6.01,1
2024-01-23 13:36:00,+44 681 5599981,986,9.86,655,6.55,768,7.68,128,1.28,490,4.9,981,9.81,244,2.44,336,3.36,84,0.84,617,6.17,836,8.36,988,9.88,875,8.75,529,5.29,432,4.32,1
2024-01-23 11:43:00,+92 373 6781088,648,6.48,413,4.13,903,9.03,63,0.63,410,4.1,88,0.88,810,8.1,199,1.99,158,1.58,391,3.91,611,6.11,695,6.95,485,4.85,111,1.11,897,8.97,0
2024-01-23 12:40:00,+92 897 8562281,925,9.25,238,2.38,874,8.74,932,9.32,453,4.53,339,3.39,371,3.71,183,1.83,117,1.17,870,8.7,217,2.17,477,4.77,854,8.54,950,9.5,726,7.26,1
2024-01-23 13:02:00,+92 614 7845268,884,8.84,21,0.21,685,6.85,374,3.74,88,0.88,884,8.84,127,1.27,652,6.52,755,7.55,733,7.33,90,0.9,384,3.84,407,4.07,253,2.53,735,7.35,0
2024-01-23 12:35:00,+81 157 4227815,396,3.96,729,7.29,448,4.48,979,9.79,105,1.05,251,2.51,239,2.39,232,2.32,744,7.44,508,5.08,720,7.2,222,2.22,281,2.81,895,8.95,589,5.89,1
2024-01-23 11:46:00,+91 458 3850120,196,1.96,14,0.14,988,9.88,890,8.9,403,4.03,801,8.01,859,8.59,860,8.6,903,9.03,384,3.84,79,0.79,701,7.01,470,4.7,437,4.37,582,5.82,1
2024-01-23 11:32:00,+81 831 8126242,932,9.32,933,9.33,989,9.89,896,8.96,550,5.5,341,3.41,896,8.96,452,4.52,633,6.33,205,2.05,307,3.07,832,8.32,246,2.46,514,5.14,639,6.39,1
2024-01-23 12:00:00,+92 587 4456216,550,5.5,359,3.59,585,5.85,107,1.07,236,2.36,751,7.51,871,8.71,832,8.32,152,1.52,477,4.77,960,9.6,231,2.31,227,2.27,406,4.06,435,4.35,0
